date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Кисело мляко Боженци 2% 400 гр. БДС,,1.48,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Майонеза Селце Олинеза,0.20 кг.,1.5,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Кисело мляко Тертер 4.2 %,,1.52,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,190 гр. Данонино напитка кайсия Данон,,1.58,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,190 гр. Данонино напитка ягода Данон,,1.58,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,данет дуо ванилия 115 гр.,,1.58,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,данет дуо шоколад 115 гр.,,1.58,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Крема сирене Хранинвест,,1.7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Майонеза Трапезна Олинеза,0.20 кг.,1.7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,310 гр. Млечна напитка ДЗП Малина,,1.7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,310 гр. Млечна напитка ДЗП Ягода,,1.7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА натурална 280 г,,1.75,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,400 гр. кисело мляко 3.6% Олимпус,,1.9,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,250 гр. БЕЛЛА Продукт за мазане класика 50%,,1.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,270 гр. ДЗП Шейк Банан,,1.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,270 гр. ДЗП Шейк Ягода/Ванилия,,1.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,380 гр. Кисело Мляко 4 % НА БАБА,,1.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone Активиa закуска червена боровинка и гранола 198 гр,,1.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА закуска 198 г,,1.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА закуска с ягоди и зърнен микс 198 г,,1.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,100 гр. Десерт Фантазия Шоколадови топчета,,2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,110 гр. Десерт Фантазия Млечен шоколад,,2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,50 гр. Сухо мляко 1.5% Радиком,,2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,NA,NA,NA,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Майонеза Краси трапезна,,2.01,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА Киноа и лешници 280 г,,2.19,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА пълнозърнеста с ягоди и мюсли 280 г,,2.19,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА с орехи и овес 280 г,,2.19,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА с плодове праскова и маракуя 280 г,,2.19,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА с плодове/горски плодове 280 г,,2.19,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"Danone АКТИВИА Сушена ябълка, чиа и мюсли 280 гр",,2.19,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА череша 280 г,,2.19,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Danone АКТИВИА ягода 280 г,,2.19,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 мл. Сметана за Готвене My Day,,2.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 мл. Сметана за разбиване My Day сладка,,2.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Соева напитка с шоколад 250 мл.,,2.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,500 гр. ТОММИ Продукт за мазане 25%,,2.3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Заквасена сметана Боженци 200 гр.,,2.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"1 л. Прясно мляко Брик 1,5% Чех",,2.4899999999999998,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"100 гр. Кашкавал ръчна изработка ""плитка"" Лудогорие",0.10 кг.,2.5,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,225 гр. Маргарин Калиакра,,2.59,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,140 гр. Топено сирене Хелиос гъби,,2.6,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,140 гр. Топено сирене Хелиос ементал,,2.6,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,140 гр. Топено сирене Хелиос шунка,,2.6,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,140гр. Топено сирене Хелиос натурално,,2.6,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"Прясно мляко 3,5% 1 л. Боженци",,2.6,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Краве масло Екстра Вълчев,,2.7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,250 гр. Сирене Дунавика кутия Чех,,2.7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,NA,NA,NA,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"1 л. прясно мляко Родопско 1,5 %",,2.8,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Прясно мляко Чех 2%,,2.8,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр.краве масло Лудогорие,,2.8,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. БЕЛЛА Маргарин с масло,,2.8,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,4 x 50 гр. ДАНОНИНО банан/малина,,2.82,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,4 x 50 гр. ДАНОНИНО боровинка/банан,,2.82,NA,NA,NA
