date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Лешник ЕЛИТ 70 г,NA,4.45,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Бадем ЕЛИТ 70г,NA,4.55,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Кайсии 1-во качество, кг",1.00 кг.,4.59,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Бяло грозде без семки 500 г,NA,4.59,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Фъстъци KRONOS печени 300 г,NA,4.6499999999999995,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Мюсли FIORRE с 40% плод 500 г,NA,4.6499999999999995,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сурови орехови ядки OPTIMA 130 гр.,NA,4.6499999999999995,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Картофи сладки,NA,4.79,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Паста от маслини DEL ALMA Каламата 175 гр.,NA,4.85,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Паста Del Alma от черни маслини с билки 175 гр.,NA,4.85,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Ананас, бр.",NA,4.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Круши, кг",1.00кг,4.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Люти чушки, кг",0.200 кг.,4.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сурови ядки ROIS Classic mix 150 г,NA,4.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сурови ядки ROIS Tropic mix 150 г,NA,4.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Шам фъстък ЕЛИТ 70 г,NA,4.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Чушки червени, кг",0.500 кг.,4.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сушени домати в олио WELL DONE 290 г,NA,4.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Сушени домати СЕРЕНА, 100гр",NA,4.99,NA,NA,NA
