date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Filippo Berio Песто Маслини 190g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЛИМОНОВ СОК Vital 200ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ГРИЗИНИ GRANFORNO СУСАМ 125g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,НАХУТ 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,БИО СНАКС ТОПЧЕТА ОТ ПРОСО СЪС СОЛ 75g...,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ПАНДЕЛКИ MISKO 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Чили сос Deroni 290g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Кубети Бекон 35g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Картофени кнедли Ньоки De Cecco 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Сицилиана De Cecco 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Любима супа Зеленчукова Maggi 40g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Бульон Пилешки със зеленчуци 80g Maggi,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Дресинг Хиляда острова Kuhne 250ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Оцет балсамов Модена 6% 250ml Kuhne,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Горчица туба 500ml Олинеза,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Брашно пшенично Екстра София мел 1kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЗАХАР СЛАДЕЯ КАФЯВА 500g ПАКЕТ,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Maxi Mix 250g Chio,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Kikkoman соев 150ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,БИО ПЕСТО БОСИЛЕК ALNATURA 130g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,БИО СНАКС СОВИЧКИ 100g ALNATURA,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,МАКАРОНИ MISKO РИГАТОНИ ПРАВИ МАЛКИ 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Шарена сол Harmony Foods 30g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Доматен сос Рустика De Cecco 700g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Корнфлейкс без глутен 500g Nestle,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Любима супа Пилешка с фиде Maggi 50g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Оцет балсамов Модена BORGES 250ml,NA,NA,NA,NA,NA
